ID,Image,X,Y,Width,Height
38284,200021853-00033_2,1045,2047,51,77
38285,200021853-00033_2,1063,2124,17,141
38286,200021853-00033_2,975,2206,71,76
38287,200021853-00033_2,1005,2283,23,85
38288,200021853-00033_2,975,2370,68,69
38289,200021853-00033_2,824,399,55,137
38290,200021853-00033_2,827,537,47,92
38291,200021853-00033_2,811,633,73,64
38292,200021853-00033_2,823,700,52,109
38293,200021853-00033_2,705,489,79,85
38294,200021853-00033_2,733,576,35,101
38295,200021853-00033_2,695,685,76,68
38296,200021853-00033_2,736,755,20,84
38297,200021853-00033_2,712,1331,47,83
38298,200021853-00033_2,695,1415,79,60
38299,200021853-00033_2,717,1476,53,89
38300,200021853-00033_2,848,1848,47,80
38301,200021853-00033_2,841,1930,48,120
38302,200021853-00033_2,780,2274,72,119
38303,200021853-00033_2,703,2172,24,89
38304,200021853-00033_2,675,2263,65,67
38305,200021853-00033_2,507,388,92,60
38306,200021853-00033_2,532,449,48,95
38307,200021853-00033_2,521,745,65,101
38308,200021853-00033_2,405,573,81,55
38309,200021853-00033_2,437,636,27,68
38310,200021853-00033_2,453,703,16,121
38311,200021853-00033_2,375,751,68,68
38312,200021853-00033_2,407,820,25,95
38313,200021853-00033_2,381,916,67,69
38314,200021853-00033_2,545,1121,44,113
38315,200021853-00033_2,517,1296,31,59
38316,200021853-00033_2,489,1356,95,68
38317,200021853-00033_2,479,1504,92,49
38318,200021853-00033_2,517,1554,27,97
38319,200021853-00033_2,388,1264,75,80
38320,200021853-00033_2,419,1346,28,97
38321,200021853-00033_2,427,1982,64,77
38322,200021853-00033_2,432,2060,55,96
38323,200021853-00033_2,421,2158,75,52
38324,200021853-00033_2,447,2211,48,73
38325,200021853-00033_2,205,401,103,67
38326,200021853-00033_2,239,469,45,107
38327,200021853-00033_2,156,655,93,93
38328,200021853-00033_2,116,823,35,97
38329,200021853-00033_2,244,1260,31,109
38330,200021853-00033_2,89,1488,65,107
38331,200021853-00033_2,77,1606,96,48
38332,200021853-00033_2,211,2011,88,89
38333,200021853-00033_2,232,2100,55,101
38334,200021853-00033_2,89,2183,61,87
38335,200021853-00033_2,108,2272,44,81
38336,200021853-00033_2,79,2354,101,79
38337,200021853-00034_1,1188,391,48,92
38338,200021853-00034_1,1172,484,83,84
38339,200021853-00034_1,1197,579,33,51
38340,200021853-00034_1,1168,631,79,69
38341,200021853-00034_1,1181,705,77,99
38342,200021853-00034_1,1088,569,69,73
38343,200021853-00034_1,1136,643,16,99
38344,200021853-00034_1,1101,734,55,97
38345,200021853-00034_1,1020,492,40,124
38346,200021853-00034_1,1019,617,45,87
38347,200021853-00034_1,1157,1132,55,87
38348,200021853-00034_1,1145,1217,84,95
38349,200021853-00034_1,1143,1336,88,96
38350,200021853-00034_1,1144,1433,81,81
38351,200021853-00034_1,1152,1510,71,88
38352,200021853-00034_1,1012,1468,93,111
38353,200021853-00034_1,1039,1572,51,97
38354,200021853-00034_1,1147,1832,76,117
38355,200021853-00034_1,1185,1950,40,71
38356,200021853-00034_1,1127,2067,37,109
38357,200021853-00034_1,1023,2026,69,139
38358,200021853-00034_1,1004,2281,100,123
38359,200021853-00034_1,888,401,40,117
38360,200021853-00034_1,884,649,45,80
38361,200021853-00034_1,867,730,68,53
38362,200021853-00034_1,883,800,57,68
38363,200021853-00034_1,879,869,61,79
38364,200021853-00034_1,795,583,44,112
38365,200021853-00034_1,811,693,24,83
38366,200021853-00034_1,805,780,32,108
38367,200021853-00034_1,715,814,59,51
38368,200021853-00034_1,868,1128,67,113
38369,200021853-00034_1,872,1242,52,88
38370,200021853-00034_1,865,1356,60,96
38371,200021853-00034_1,729,1345,88,76
38372,200021853-00034_1,761,1422,37,109
38373,200021853-00034_1,740,1533,68,92
38374,200021853-00034_1,736,1622,81,103
38375,200021853-00034_1,833,1845,77,92
38376,200021853-00034_1,831,1937,113,80
38377,200021853-00034_1,841,2089,93,79
38378,200021853-00034_1,880,2197,60,44
38379,200021853-00034_1,875,2241,73,60
38380,200021853-00034_1,773,2094,64,49
38381,200021853-00034_1,788,2145,40,100
38382,200021853-00034_1,764,2243,79,65
38383,200021853-00034_1,783,2307,69,119
38384,200021853-00034_1,715,1932,63,79
38385,200021853-00034_1,732,2011,29,85
38386,200021853-00034_1,713,2130,63,67
38387,200021853-00034_1,724,2198,31,85
38388,200021853-00034_1,553,400,100,87
38389,200021853-00034_1,599,477,24,132
38390,200021853-00034_1,573,600,69,100
38391,200021853-00034_1,496,537,45,100
38392,200021853-00034_1,508,639,31,108
38393,200021853-00034_1,433,722,41,101
38394,200021853-00034_1,424,828,51,81
38395,200021853-00034_1,563,1122,77,84
38396,200021853-00034_1,585,1208,45,79
38397,200021853-00034_1,588,1348,33,108
38398,200021853-00034_1,523,1305,44,56
38399,200021853-00034_1,513,1442,60,87
38400,200021853-00034_1,436,1246,39,76
38401,200021853-00034_1,424,1324,80,65
38402,200021853-00034_1,444,1382,23,112
38403,200021853-00034_1,436,1497,39,75
38404,200021853-00034_1,552,1853,84,101
38405,200021853-00034_1,556,1958,89,104
38406,200021853-00034_1,489,2002,75,83
38407,200021853-00034_1,492,2163,68,80
38408,200021853-00034_1,421,2243,93,75
38409,200021853-00034_1,433,2327,53,100
38410,200021853-00034_1,247,401,80,100
38411,200021853-00034_1,264,503,49,119
38412,200021853-00034_1,253,623,73,80
38413,200021853-00034_1,265,704,52,91
38414,200021853-00034_1,173,623,59,108
38415,200021853-00034_1,195,736,33,100
38416,200021853-00034_1,136,805,61,100
38417,200021853-00034_1,123,905,89,55
38418,200021853-00034_1,136,1333,75,69
38419,200021853-00034_1,163,1404,24,119
38420,200021853-00034_1,273,1848,77,97
38421,200021853-00034_1,277,1946,51,104
38422,200021853-00034_1,192,2014,64,71
38423,200021853-00034_1,215,2085,29,101
38424,200021853-00034_1,195,2265,59,96
38425,200021853-00034_1,139,2194,32,65
38426,200021853-00034_1,129,2265,41,87
38427,200021853-00034_2,1112,412,75,140
38428,200021853-00034_2,1094,752,127,60
38429,200021853-00034_2,1092,1264,123,107
38430,200021853-00034_2,1118,1409,77,129
38431,200021853-00034_2,950,837,73,65
38432,200021853-00034_2,936,926,91,117
38433,200021853-00034_2,952,1045,53,127
38434,200021853-00034_2,968,1173,37,135
38435,200021853-00034_2,951,1309,55,75
38436,200021853-00034_2,958,1385,45,93
38437,200021853-00034_2,942,1505,85,100
38438,200021853-00034_2,970,1754,28,91
38439,200021853-00034_2,927,1975,87,97
38440,200021853-00034_2,956,2070,37,72
38441,200021853-00034_2,942,2158,63,97
38442,200021853-00034_2,792,349,89,88
38443,200021853-00034_2,799,440,85,97
38444,200021853-00034_2,820,539,39,128
38445,200021853-00034_2,787,700,101,84
38446,200021853-00034_2,819,782,47,99
38447,200021853-00034_2,831,882,29,87
38448,200021853-00034_2,823,988,40,72
38449,200021853-00034_2,806,1061,67,120
38450,200021853-00034_2,804,1200,77,99
38451,200021853-00034_2,826,1298,37,107
38452,200021853-00034_2,810,1385,52,95
38453,200021853-00034_2,815,1481,45,81
38454,200021853-00034_2,808,1586,60,69
38455,200021853-00034_2,795,1657,92,128
38456,200021853-00034_2,823,1802,43,83
38457,200021853-00034_2,810,1884,56,80
38458,200021853-00034_2,811,1961,45,101
38459,200021853-00034_2,795,2342,88,99
38460,200021853-00034_2,655,352,96,117
38461,200021853-00034_2,671,597,53,91
38462,200021853-00034_2,659,684,65,68
38463,200021853-00034_2,671,784,60,81
38464,200021853-00034_2,690,866,31,120
38465,200021853-00034_2,641,988,105,79
38466,200021853-00034_2,668,1209,61,95
38467,200021853-00034_2,658,1806,87,73
38468,200021853-00034_2,654,2213,83,97
38469,200021853-00034_2,670,2309,51,131
38470,200021853-00034_2,517,599,92,92
38471,200021853-00034_2,535,716,47,109
38472,200021853-00034_2,531,826,52,135
38473,200021853-00034_2,516,962,80,81
38474,200021853-00034_2,540,1045,48,108
38475,200021853-00034_2,540,1153,43,99
38476,200021853-00034_2,535,1248,41,73
38477,200021853-00034_2,525,1322,59,101
38478,200021853-00034_2,524,1438,60,97
38479,200021853-00034_2,513,1626,73,76
38480,200021853-00034_2,521,1841,77,76
38481,200021853-00034_2,509,1924,88,105
38482,200021853-00034_2,543,2162,44,91
38483,200021853-00034_2,527,2253,55,99
38484,200021853-00034_2,527,2355,52,87
38485,200021853-00034_2,379,654,99,68
38486,200021853-00034_2,381,965,83,91
38487,200021853-00034_2,367,1073,95,103
38488,200021853-00034_2,389,1177,47,83
38489,200021853-00034_2,359,1281,95,80
38490,200021853-00034_2,368,1360,77,81
38491,200021853-00034_2,371,1653,101,80
38492,200021853-00034_2,371,2067,88,115
38493,200021853-00034_2,384,2267,59,80
38494,200021853-00034_2,397,2350,37,93
38495,200021853-00034_2,251,341,61,108
38496,200021853-00034_2,257,451,43,64
38497,200021853-00034_2,244,988,48,119
38498,200021853-00034_2,228,1110,84,87
38499,200021853-00034_2,273,1474,17,136
38500,200021853-00034_2,244,1617,43,139
38501,200021853-00034_2,257,1788,33,120
38502,200021853-00034_2,244,1924,57,105
38503,200021853-00034_2,236,2049,81,97
38504,200021853-00034_2,248,2225,40,87
38505,200021853-00034_2,229,2310,85,131
38506,200021853-00034_2,85,439,95,104
38507,200021853-00034_2,113,541,59,91
38508,200021853-00034_2,116,806,37,120
38509,200021853-00034_2,93,949,88,47
38510,200021853-00034_2,112,1202,57,129
38511,200021853-00034_2,97,1349,95,79
38512,200021853-00034_2,80,1666,101,68
38513,200021853-00034_2,99,1736,59,123
38514,200021853-00034_2,93,1904,80,77
38515,200021853-00034_2,115,2083,49,116
38516,200021853-00034_2,125,2217,28,221
38517,200021853-00035_1,1154,411,103,116
38518,200021853-00035_1,1151,576,107,67
38519,200021853-00035_1,1175,664,76,168
38520,200021853-00035_1,1179,1200,68,115
38521,200021853-00035_1,1162,1342,104,108
38522,200021853-00035_1,1017,727,41,73
38523,200021853-00035_1,1001,815,69,108
38524,200021853-00035_1,1000,916,80,87
38525,200021853-00035_1,1021,1339,33,85
38526,200021853-00035_1,1023,1424,32,81
38527,200021853-00035_1,1011,1687,51,87
38528,200021853-00035_1,988,1799,89,64
38529,200021853-00035_1,1000,1879,71,104
38530,200021853-00035_1,1014,1988,48,96
38531,200021853-00035_1,1015,2086,40,91
38532,200021853-00035_1,1004,2356,84,83
38533,200021853-00035_1,872,341,40,89
38534,200021853-00035_1,857,432,71,105
38535,200021853-00035_1,874,549,43,91
38536,200021853-00035_1,868,641,48,97
38537,200021853-00035_1,858,860,68,80
38538,200021853-00035_1,868,952,56,103
38539,200021853-00035_1,881,1053,33,108
38540,200021853-00035_1,868,1148,45,109
38541,200021853-00035_1,873,1259,40,79
38542,200021853-00035_1,850,1615,85,61
38543,200021853-00035_1,848,1700,84,63
38544,200021853-00035_1,869,1762,47,144
38545,200021853-00035_1,848,1900,83,92
38546,200021853-00035_1,849,1999,84,83
38547,200021853-00035_1,845,2227,104,48
38548,200021853-00035_1,872,2286,39,147
38549,200021853-00035_1,710,475,80,76
38550,200021853-00035_1,709,565,83,128
38551,200021853-00035_1,728,691,45,68
38552,200021853-00035_1,713,784,72,111
38553,200021853-00035_1,713,888,79,80
38554,200021853-00035_1,706,983,85,84
38555,200021853-00035_1,712,1059,79,113
38556,200021853-00035_1,726,1165,53,76
38557,200021853-00035_1,712,1264,71,133
38558,200021853-00035_1,721,1399,48,119
38559,200021853-00035_1,729,1844,33,81
38560,200021853-00035_1,705,1926,69,83
38561,200021853-00035_1,721,2174,47,84
38562,200021853-00035_1,700,2348,116,95
38563,200021853-00035_1,562,344,76,113
38564,200021853-00035_1,590,459,31,115
38565,200021853-00035_1,568,727,73,95
38566,200021853-00035_1,586,821,40,125
38567,200021853-00035_1,580,965,52,64
38568,200021853-00035_1,561,1149,91,76
38569,200021853-00035_1,558,1231,87,67
38570,200021853-00035_1,589,1300,33,121
38571,200021853-00035_1,578,1428,61,83
38572,200021853-00035_1,556,1527,95,75
38573,200021853-00035_1,574,1606,59,91
38574,200021853-00035_1,570,1906,69,68
38575,200021853-00035_1,568,2104,77,91
38576,200021853-00035_1,556,2230,87,85
38577,200021853-00035_1,572,2316,52,128
38578,200021853-00035_1,429,345,47,92
38579,200021853-00035_1,420,439,80,111
38580,200021853-00035_1,441,547,36,131
38581,200021853-00035_1,422,808,77,100
38582,200021853-00035_1,421,1165,79,105
38583,200021853-00035_1,418,1272,79,60
38584,200021853-00035_1,440,1335,59,107
38585,200021853-00035_1,417,1563,95,79
38586,200021853-00035_1,433,1659,53,75
38587,200021853-00035_1,445,1734,47,96
38588,200021853-00035_1,426,1855,73,93
38589,200021853-00035_1,438,1950,55,112
38590,200021853-00035_1,259,1708,63,56
38591,200021853-00035_1,248,1764,88,107
38592,200021853-00035_1,276,1886,35,64
38593,200021853-00035_1,241,1975,95,103
38594,200021853-00035_1,260,2079,57,101
38595,200021853-00035_2,1250,636,39,71
38596,200021853-00035_2,1222,728,87,113
38597,200021853-00035_2,1244,843,47,92
38598,200021853-00035_2,1234,953,65,87
38599,200021853-00035_2,1224,1072,80,109
38600,200021853-00035_2,1249,1312,35,80
38601,200021853-00035_2,1233,1393,57,79
38602,200021853-00035_2,1229,1490,59,101
38603,200021853-00035_2,1218,1796,76,93
38604,200021853-00035_2,1220,2148,77,64
38605,200021853-00035_2,1224,2213,73,92
38606,200021853-00035_2,1245,2376,48,69
38607,200021853-00035_2,1081,345,80,84
38608,200021853-00035_2,1082,431,73,91
38609,200021853-00035_2,1081,543,80,68
38610,200021853-00035_2,1092,612,55,73
38611,200021853-00035_2,1088,699,71,87
38612,200021853-00035_2,1077,1193,88,88
38613,200021853-00035_2,1093,1398,45,135
38614,200021853-00035_2,1072,1804,87,68
38615,200021853-00035_2,1061,1890,100,100
38616,200021853-00035_2,1089,1992,55,57
38617,200021853-00035_2,1121,2057,17,135
38618,200021853-00035_2,1064,2165,85,93
38619,200021853-00035_2,1085,2261,44,95
38620,200021853-00035_2,1052,2354,109,88
38621,200021853-00035_2,952,351,51,76
38622,200021853-00035_2,926,572,103,77
38623,200021853-00035_2,920,671,103,67
38624,200021853-00035_2,953,736,40,124
38625,200021853-00035_2,941,857,60,93
38626,200021853-00035_2,949,1232,32,91
38627,200021853-00035_2,924,1326,75,84
38628,200021853-00035_2,916,1429,107,93
38629,200021853-00035_2,932,1524,61,115
38630,200021853-00035_2,938,1654,56,103
38631,200021853-00035_2,938,1781,45,101
38632,200021853-00035_2,960,1881,24,140
38633,200021853-00035_2,922,1996,95,100
38634,200021853-00035_2,936,2174,71,125
38635,200021853-00035_2,770,349,96,55
38636,200021853-00035_2,786,412,72,80
38637,200021853-00035_2,781,499,91,71
38638,200021853-00035_2,790,593,73,83
38639,200021853-00035_2,820,664,17,148
38640,200021853-00035_2,793,908,48,116
38641,200021853-00035_2,789,1028,53,81
38642,200021853-00035_2,793,1243,51,83
38643,200021853-00035_2,804,1322,28,123
38644,200021853-00035_2,810,1532,41,81
38645,200021853-00035_2,781,1549,88,124
38646,200021853-00035_2,773,1698,81,85
38647,200021853-00035_2,797,1884,37,72
38648,200021853-00035_2,764,2000,99,99
38649,200021853-00035_2,765,2098,91,131
38650,200021853-00035_2,785,2200,57,107
38651,200021853-00035_2,623,343,87,103
38652,200021853-00035_2,653,429,56,117
38653,200021853-00035_2,649,559,36,96
38654,200021853-00035_2,617,657,105,61
38655,200021853-00035_2,627,716,93,79
38656,200021853-00035_2,648,779,47,111
38657,200021853-00035_2,649,885,39,88
38658,200021853-00035_2,633,973,60,104
38659,200021853-00035_2,629,1239,80,84
38660,200021853-00035_2,616,1329,107,104
38661,200021853-00035_2,647,1434,44,81
38662,200021853-00035_2,643,1512,48,95
38663,200021853-00035_2,644,1617,53,84
38664,200021853-00035_2,649,1730,37,103
38665,200021853-00035_2,632,1834,65,125
38666,200021853-00035_2,659,1961,29,177
38667,200021853-00035_2,517,1704,55,49
38668,200021853-00035_2,525,1933,32,71
38669,200021853-00035_2,528,2005,36,100
38670,200021853-00035_2,525,2256,37,71
38671,200021853-00035_2,501,2342,75,37
38672,200021853-00035_2,452,1318,36,91
38673,200021853-00035_2,449,1394,44,56
38674,200021853-00035_2,469,1568,13,103
38675,200021853-00035_2,449,1664,36,68
38676,200021853-00035_2,456,1736,32,53
38677,200021853-00035_2,457,1804,28,52
38678,200021853-00035_2,449,1857,39,71
38679,200021853-00035_2,453,2018,41,84
38680,200021853-00035_2,449,2116,40,71
38681,200021853-00035_2,437,2188,60,95
38682,200021853-00035_2,461,2285,27,89
38683,200021853-00035_2,296,493,71,71
38684,200021853-00035_2,289,592,88,101
38685,200021853-00035_2,300,697,52,115
38686,200021853-00035_2,288,980,89,89
38687,200021853-00035_2,291,1099,79,81
38688,200021853-00035_2,287,1205,61,88
38689,200021853-00035_2,281,1291,92,64
38690,200021853-00035_2,309,1473,45,128
38691,200021853-00035_2,291,1634,76,93
38692,200021853-00035_2,303,1728,48,136
38693,200021853-00035_2,288,2021,80,101
38694,200021853-00035_2,304,2153,55,67
38695,200021853-00035_2,303,2222,52,131
38696,200021853-00035_2,307,2372,44,83
38697,200021853-00035_2,147,364,76,124
38698,200021853-00035_2,155,489,61,111
38699,200021853-00035_2,147,601,77,88
38700,200021853-00035_2,136,1052,88,95
38701,200021853-00035_2,165,1187,32,148
38702,200021853-00035_2,156,1336,43,147
38703,200021853-00035_2,141,1804,83,87
38704,200021853-00035_2,160,1898,43,79
38705,200021853-00035_2,149,1996,55,93
38706,200021853-00035_2,132,2088,76,83
38707,200021853-00036_1,1133,668,79,100
38708,200021853-00036_1,1154,767,39,113
38709,200021853-00036_1,1139,912,68,128
38710,200021853-00036_1,1127,1041,103,77
38711,200021853-00036_1,1126,1229,95,100
38712,200021853-00036_1,1150,1328,36,149
38713,200021853-00036_1,1133,1479,71,92
38714,200021853-00036_1,1122,1584,104,77
38715,200021853-00036_1,1175,1663,21,85
38716,200021853-00036_1,1134,1747,68,152
38717,200021853-00036_1,1149,1900,48,113
38718,200021853-00036_1,1123,2051,92,79
38719,200021853-00036_1,1150,2131,48,123
38720,200021853-00036_1,1122,2255,87,89
38721,200021853-00036_1,1126,2346,77,112
38722,200021853-00036_1,982,351,99,87
38723,200021853-00036_1,993,460,57,120
38724,200021853-00036_1,984,884,77,85
38725,200021853-00036_1,976,1438,88,100
38726,200021853-00036_1,982,1572,80,104
38727,200021853-00036_1,996,1800,47,124
38728,200021853-00036_1,992,1926,47,101
38729,200021853-00036_1,973,2066,87,84
38730,200021853-00036_1,980,2151,69,121
38731,200021853-00036_1,986,2311,52,139
38732,200021853-00036_1,854,652,36,103
38733,200021853-00036_1,837,756,64,88
38734,200021853-00036_1,841,1168,59,89
38735,200021853-00036_1,838,1289,59,120
38736,200021853-00036_1,838,1412,61,95
38737,200021853-00036_1,846,1692,48,89
38738,200021853-00036_1,832,1779,93,99
38739,200021853-00036_1,841,1883,57,103
38740,200021853-00036_1,846,2006,44,89
38741,200021853-00036_1,872,2095,20,123
38742,200021853-00036_1,826,2188,89,88
38743,200021853-00036_1,838,2374,47,77
38744,200021853-00036_1,697,756,51,105
38745,200021853-00036_1,674,863,81,95
38746,200021853-00036_1,716,976,21,141
38747,200021853-00036_1,685,1109,68,99
38748,200021853-00036_1,698,1398,56,92
38749,200021853-00036_1,661,1682,107,77
38750,200021853-00036_1,533,1422,81,96
38751,200021853-00036_1,552,1699,43,132
38752,200021853-00036_1,526,1852,91,88
38753,200021853-00036_1,566,1939,39,109
38754,200021853-00036_1,562,2071,32,68
38755,200021853-00036_1,540,2154,79,112
38756,200021853-00036_1,552,2267,51,68
38757,200021853-00036_1,410,1316,59,57
38758,200021853-00036_1,410,1372,61,51
38759,200021853-00036_1,420,1423,35,64
38760,200021853-00036_1,410,1544,49,63
38761,200021853-00036_1,428,1620,33,37
38762,200021853-00036_1,425,1668,27,68
38763,200021853-00036_1,424,1735,37,79
38764,200021853-00036_1,420,1990,28,85
38765,200021853-00036_1,405,2096,60,67
