ID,Image,X,Y,Width,Height
16914,200022050-00010_1,2056,1696,105,309
16915,200022050-00010_1,2068,2839,92,307
16916,200022050-00010_1,2071,2924,89,309
16917,200022050-00010_1,1931,848,101,348
16918,200022050-00010_1,1931,987,101,324
16919,200022050-00010_1,1907,1100,104,325
16920,200022050-00010_1,1913,1822,108,295
16921,200022050-00010_1,1913,1898,108,309
16922,200022050-00010_1,1901,2016,128,235
16923,200022050-00010_1,1908,2491,107,252
16924,200022050-00010_1,1781,760,76,317
16925,200022050-00010_1,1765,843,117,293
16926,200022050-00010_1,1765,960,117,282
16927,200022050-00010_1,1765,1077,117,233
16928,200022050-00010_1,1629,700,104,221
16929,200022050-00010_1,1619,1935,111,265
16930,200022050-00010_1,1619,2055,111,216
16931,200022050-00010_1,1644,2514,63,275
16932,200022050-00010_1,1632,2570,91,314
16933,200022050-00010_1,1632,2664,91,303
16934,200022050-00010_1,1632,2783,91,257
16935,200022050-00010_1,1633,2871,84,236
16936,200022050-00010_1,1640,2971,85,226
16937,200022050-00010_1,1643,3039,82,256
16938,200022050-00010_1,1644,3104,84,270
16939,200022050-00010_1,1453,1887,139,218
16940,200022050-00010_1,1497,2884,69,279
16941,200022050-00010_1,1507,2979,58,236
16942,200022050-00010_1,1496,3070,69,254
16943,200022050-00010_1,1496,3154,97,234
16944,200022050-00010_1,1320,471,103,200
16945,200022050-00010_1,1321,547,99,213
16946,200022050-00010_1,1327,1187,103,219
16947,200022050-00010_1,1341,1242,70,272
16948,200022050-00010_1,1320,2008,107,306
16949,200022050-00010_1,1320,2143,107,234
16950,200022050-00010_1,1328,2446,102,248
16951,200022050-00010_1,1328,2514,92,261
16952,200022050-00010_1,1324,2606,123,233
16953,200022050-00010_1,1324,2688,123,182
16954,200022050-00010_1,1324,2782,123,182
16955,200022050-00010_1,1175,823,104,254
16956,200022050-00010_1,1157,1153,116,301
16957,200022050-00010_1,1177,1244,96,280
16958,200022050-00010_1,1177,1347,97,253
16959,200022050-00010_1,1177,1423,97,249
16960,200022050-00010_1,1177,1517,97,234
16961,200022050-00010_1,1187,1563,77,249
16962,200022050-00010_1,1183,1667,105,270
16963,200022050-00010_1,1179,1725,109,267
16964,200022050-00010_1,1179,1830,109,266
16965,200022050-00010_1,1179,1903,107,279
16966,200022050-00010_1,1200,2330,65,330
16967,200022050-00010_1,1177,2779,117,220
16968,200022050-00010_1,1035,956,101,288
16969,200022050-00010_1,1027,1400,109,233
16970,200022050-00010_1,1043,2050,96,241
16971,200022050-00010_1,1040,2675,107,236
16972,200022050-00010_1,1052,3006,91,220
16973,200022050-00010_1,1052,3103,91,181
16974,200022050-00010_1,1057,3150,89,223
16975,200022050-00010_1,869,464,118,265
16976,200022050-00010_1,869,561,96,264
16977,200022050-00010_1,869,629,121,252
16978,200022050-00010_1,881,1117,107,282
16979,200022050-00010_1,888,1200,105,283
16980,200022050-00010_1,892,1283,101,296
16981,200022050-00010_1,892,1392,101,321
16982,200022050-00010_1,895,1480,96,281
16983,200022050-00010_1,895,1580,96,223
16984,200022050-00010_1,895,1689,96,211
16985,200022050-00010_1,875,1728,131,232
16986,200022050-00010_1,892,2019,92,265
16987,200022050-00010_1,892,2126,92,267
16988,200022050-00010_1,897,2211,85,253
16989,200022050-00010_1,895,2578,106,321
16990,200022050-00010_1,901,2664,100,316
16991,200022050-00010_1,905,3091,92,290
16992,200022050-00010_1,741,935,86,255
16993,200022050-00010_1,744,1025,83,251
16994,200022050-00010_1,724,1361,120,286
16995,200022050-00010_1,724,1447,120,309
16996,200022050-00010_1,724,1836,131,226
16997,200022050-00010_1,755,1854,83,288
16998,200022050-00010_1,755,1963,83,243
16999,200022050-00010_1,724,2074,123,369
17000,200022050-00010_1,736,2228,109,328
17001,200022050-00010_1,748,2794,107,223
17002,200022050-00010_1,755,2859,82,244
17003,200022050-00010_1,579,391,128,218
17004,200022050-00010_1,579,491,128,208
17005,200022050-00010_1,611,521,68,300
17006,200022050-00010_1,601,608,99,301
17007,200022050-00010_1,601,700,99,294
17008,200022050-00010_1,601,821,99,275
17009,200022050-00010_1,616,2310,97,333
17010,200022050-00010_1,615,2731,103,273
17011,200022050-00010_1,617,2827,101,296
17012,200022050-00010_1,639,2892,62,317
17013,200022050-00010_1,640,3006,61,249
17014,200022050-00010_1,441,397,98,272
17015,200022050-00010_1,441,487,99,290
17016,200022050-00010_1,441,589,99,267
17017,200022050-00010_1,456,1349,109,264
17018,200022050-00010_1,477,1429,88,268
17019,200022050-00010_1,468,1520,97,292
17020,200022050-00010_1,456,1604,105,314
17021,200022050-00010_1,456,1697,111,312
17022,200022050-00010_1,441,1827,126,272
17023,200022050-00010_1,460,2199,101,256
17024,200022050-00010_1,459,2314,108,201
17025,200022050-00010_1,456,2358,111,260
17026,200022050-00010_1,456,2444,111,298
17027,200022050-00010_1,456,2514,111,298
17028,200022050-00010_1,468,2579,101,328
17029,200022050-00010_1,468,2711,101,270
17030,200022050-00010_1,459,2858,117,343
17031,200022050-00010_1,472,3011,104,242
17032,200022050-00010_1,467,3116,109,185
17033,200022050-00010_1,467,3174,99,199
17034,200022050-00010_1,288,680,109,261
17035,200022050-00010_1,288,783,109,268
17036,200022050-00010_1,288,880,109,275
17037,200022050-00010_1,311,940,76,289
17038,200022050-00010_1,311,1064,77,290
17039,200022050-00010_1,323,1136,65,287
17040,200022050-00010_1,313,1239,96,262
17041,200022050-00010_1,313,1352,96,253
17042,200022050-00010_1,312,1974,100,184
17043,200022050-00010_1,324,2023,88,226
17044,200022050-00010_1,324,2079,88,258
17045,200022050-00010_1,308,2128,99,290
17046,200022050-00010_1,308,2252,99,277
17047,200022050-00010_1,308,2322,107,265
17048,200022050-00010_1,324,2416,91,231
17049,200022050-00010_1,324,2500,91,238
17050,200022050-00010_1,316,2540,91,274
17051,200022050-00010_1,316,2642,91,259
17052,200022050-00010_1,316,2734,91,245
17053,200022050-00010_1,340,2808,61,251
17054,200022050-00010_1,312,3155,111,225
17055,200022050-00010_1,155,808,103,257
17056,200022050-00010_1,169,887,99,277
17057,200022050-00010_1,169,1613,99,314
17058,200022050-00010_1,171,2120,92,369
17059,200022050-00010_1,165,2282,131,327
17060,200022050-00010_1,165,2699,101,290
17061,200022050-00010_1,187,2770,53,321
17062,200022050-00010_1,184,2864,67,279
17063,200022050-00010_1,184,2982,71,249
17064,200022050-00010_2,2198,923,91,307
17065,200022050-00010_2,2211,1025,72,309
17066,200022050-00010_2,2196,1115,89,323
17067,200022050-00010_2,2196,1237,89,259
17068,200022050-00010_2,2190,1704,103,317
17069,200022050-00010_2,2190,1800,102,288
17070,200022050-00010_2,2207,2189,93,285
17071,200022050-00010_2,2211,2279,67,295
17072,200022050-00010_2,2203,2389,88,283
17073,200022050-00010_2,2203,2467,88,281
17074,200022050-00010_2,2203,2565,99,282
17075,200022050-00010_2,2210,2656,92,288
17076,200022050-00010_2,2210,2751,92,289
17077,200022050-00010_2,2202,2833,89,295
17078,200022050-00010_2,2202,2944,94,272
17079,200022050-00010_2,2202,3051,94,314
17080,200022050-00010_2,2047,388,91,336
17081,200022050-00010_2,2040,872,107,235
17082,200022050-00010_2,2072,960,51,249
17083,200022050-00010_2,2051,1309,88,240
17084,200022050-00010_2,2051,1380,93,280
17085,200022050-00010_2,2047,1768,100,240
17086,200022050-00010_2,2047,1859,100,411
17087,200022050-00010_2,2047,1925,101,438
17088,200022050-00010_2,2052,2139,96,325
17089,200022050-00010_2,2052,2553,112,290
17090,200022050-00010_2,2050,2928,112,297
17091,200022050-00010_2,2066,3025,96,327
17092,200022050-00010_2,1882,388,119,283
17093,200022050-00010_2,1882,507,119,237
17094,200022050-00010_2,1910,591,81,221
17095,200022050-00010_2,1900,884,104,334
17096,200022050-00010_2,1884,1005,120,256
17097,200022050-00010_2,1902,1663,85,253
17098,200022050-00010_2,1891,2043,108,308
17099,200022050-00010_2,1891,2157,108,277
17100,200022050-00010_2,1891,2247,108,255
17101,200022050-00010_2,1907,2595,99,293
17102,200022050-00010_2,1895,2728,111,230
17103,200022050-00010_2,1895,2795,105,281
17104,200022050-00010_2,1895,2881,105,313
17105,200022050-00010_2,1755,387,76,369
17106,200022050-00010_2,1750,524,93,301
17107,200022050-00010_2,1750,652,93,232
17108,200022050-00010_2,1750,757,93,243
17109,200022050-00010_2,1755,1775,96,328
17110,200022050-00010_2,1748,1868,109,297
17111,200022050-00010_2,1748,1975,109,295
17112,200022050-00010_2,1748,2100,109,302
17113,200022050-00010_2,1762,2171,75,341
17114,200022050-00010_2,1758,2819,124,304
17115,200022050-00010_2,1758,2932,124,238
17116,200022050-00010_2,1758,3012,124,253
17117,200022050-00010_2,1759,3117,101,250
17118,200022050-00010_2,1591,393,100,297
17119,200022050-00010_2,1591,497,100,291
17120,200022050-00010_2,1604,1109,105,323
17121,200022050-00010_2,1604,1245,105,252
17122,200022050-00010_2,1611,1571,107,297
17123,200022050-00010_2,1612,1628,83,360
17124,200022050-00010_2,1604,1760,117,273
17125,200022050-00010_2,1599,2135,109,256
17126,200022050-00010_2,1608,2585,99,334
17127,200022050-00010_2,1608,2713,104,259
17128,200022050-00010_2,1615,2831,97,261
17129,200022050-00010_2,1460,680,89,303
17130,200022050-00010_2,1460,795,89,268
17131,200022050-00010_2,1460,884,96,282
17132,200022050-00010_2,1464,968,92,296
17133,200022050-00010_2,1464,1055,92,284
17134,200022050-00010_2,1454,1173,98,258
17135,200022050-00010_2,1454,1264,98,285
17136,200022050-00010_2,1450,1332,117,278
17137,200022050-00010_2,1450,1416,117,304
17138,200022050-00010_2,1450,1511,117,475
17139,200022050-00010_2,1462,2341,132,273
17140,200022050-00010_2,1482,2813,77,381
17141,200022050-00010_2,1471,2952,93,297
17142,200022050-00010_2,1471,3091,93,204
17143,200022050-00010_2,1471,3193,93,175
17144,200022050-00010_2,1304,561,104,230
17145,200022050-00010_2,1304,644,104,255
17146,200022050-00010_2,1304,735,109,257
17147,200022050-00010_2,1312,792,101,284
17148,200022050-00010_2,1312,921,101,237
17149,200022050-00010_2,1319,988,84,264
17150,200022050-00010_2,1319,1083,84,265
17151,200022050-00010_2,1322,1157,81,264
17152,200022050-00010_2,1322,1237,81,287
17153,200022050-00010_2,1324,1365,83,211
17154,200022050-00010_2,1307,1413,107,250
17155,200022050-00010_2,1307,1451,107,322
17156,200022050-00010_2,1307,1571,107,303
17157,200022050-00010_2,1331,1669,61,296
17158,200022050-00010_2,1331,1773,64,308
17159,200022050-00010_2,1326,1865,85,323
17160,200022050-00010_2,1326,1965,85,293
17161,200022050-00010_2,1319,2069,93,291
17162,200022050-00010_2,1306,2175,107,289
17163,200022050-00010_2,1306,2255,107,276
17164,200022050-00010_2,1306,2360,107,272
17165,200022050-00010_2,1312,2444,108,249
17166,200022050-00010_2,1312,2503,108,297
17167,200022050-00010_2,1316,2605,104,323
17168,200022050-00010_2,1330,2687,64,364
17169,200022050-00010_2,1330,2796,67,356
17170,200022050-00010_2,1330,2924,82,332
17171,200022050-00010_2,1328,3049,87,323
17172,200022050-00010_2,1164,396,99,279
17173,200022050-00010_2,1159,487,103,249
17174,200022050-00010_2,1159,563,103,259
17175,200022050-00010_2,1159,660,103,264
17176,200022050-00010_2,1163,721,100,292
17177,200022050-00010_2,1163,823,100,281
17178,200022050-00010_2,1163,920,100,292
17179,200022050-00010_2,1169,1000,91,308
17180,200022050-00010_2,1176,1081,84,323
17181,200022050-00010_2,1176,1221,83,312
17182,200022050-00010_2,1165,1303,101,323
17183,200022050-00010_2,1165,1408,101,331
17184,200022050-00010_2,1165,1521,101,310
17185,200022050-00010_2,1172,1612,72,343
17186,200022050-00010_2,1165,2067,99,334
17187,200022050-00010_2,1165,2201,99,278
17188,200022050-00010_2,1165,2297,87,259
17189,200022050-00010_2,1165,2403,100,262
17190,200022050-00010_2,1172,2479,93,296
17191,200022050-00010_2,1169,2556,96,330
17192,200022050-00010_2,1169,2676,91,323
17193,200022050-00010_2,1167,2775,109,309
17194,200022050-00010_2,1167,2876,109,334
17195,200022050-00010_2,1167,2993,109,303
17196,200022050-00010_2,1172,3083,99,294
17197,200022050-00010_2,1016,391,104,278
17198,200022050-00010_2,1016,503,104,277
17199,200022050-00010_2,1015,597,104,274
17200,200022050-00010_2,1015,668,104,322
17201,200022050-00010_2,1015,775,107,306
17202,200022050-00010_2,1015,873,107,307
17203,200022050-00010_2,1015,988,107,280
17204,200022050-00010_2,1015,1573,113,300
17205,200022050-00010_2,1020,1621,85,367
17206,200022050-00010_2,1011,1760,112,290
17207,200022050-00010_2,1016,2292,102,279
17208,200022050-00010_2,1021,2377,97,303
17209,200022050-00010_2,1021,2496,97,335
17210,200022050-00010_2,857,388,108,310
17211,200022050-00010_2,857,495,108,294
17212,200022050-00010_2,863,837,107,332
17213,200022050-00010_2,863,955,107,330
17214,200022050-00010_2,865,1056,95,310
17215,200022050-00010_2,865,1176,96,295
17216,200022050-00010_2,865,1273,96,281
17217,200022050-00010_2,865,1364,108,293
17218,200022050-00010_2,867,1471,106,285
17219,200022050-00010_2,867,1556,106,286
17220,200022050-00010_2,867,1649,99,307
17221,200022050-00010_2,875,1755,91,324
17222,200022050-00010_2,708,436,101,337
17223,200022050-00010_2,708,580,101,269
17224,200022050-00010_2,708,677,107,257
17225,200022050-00010_2,715,740,100,285
17226,200022050-00010_2,715,857,100,274
17227,200022050-00010_2,720,920,99,308
17228,200022050-00010_2,720,1024,99,285
17229,200022050-00010_2,719,1432,101,195
17230,200022050-00010_2,739,1469,96,281
17231,200022050-00010_2,719,1535,116,357
17232,200022050-00010_2,709,1629,126,358
17233,200022050-00010_2,709,1752,107,321
17234,200022050-00010_2,709,1855,109,291
17235,200022050-00010_2,721,1957,97,231
17236,200022050-00010_2,721,2067,97,240
17237,200022050-00010_2,720,2113,89,283
17238,200022050-00010_2,720,2187,89,300
17239,200022050-00010_2,729,2569,92,331
17240,200022050-00010_2,729,2672,88,318
17241,200022050-00010_2,735,3075,97,225
17242,200022050-00010_2,737,3147,95,225
17243,200022050-00010_2,577,737,83,349
17244,200022050-00010_2,573,892,104,294
17245,200022050-00010_2,576,1244,98,311
17246,200022050-00010_2,428,1437,96,261
17247,200022050-00010_2,432,1496,96,300
17248,200022050-00010_2,428,1921,106,261
17249,200022050-00010_2,428,2027,106,261
17250,200022050-00010_2,416,2081,118,297
17251,200022050-00010_2,437,2473,92,295
17252,200022050-00010_2,437,2575,93,311
17253,200022050-00010_2,428,2681,108,276
17254,200022050-00010_2,428,2767,108,306
17255,200022050-00010_2,428,2896,115,264
17256,200022050-00010_2,447,2961,96,278
17257,200022050-00010_2,267,719,96,236
17258,200022050-00010_2,269,759,89,258
17259,200022050-00010_2,269,831,89,275
17260,200022050-00010_2,269,929,95,273
17261,200022050-00010_2,283,1885,88,310
17262,200022050-00010_2,273,1995,104,239
17263,200022050-00010_2,273,2096,104,257
17264,200022050-00010_2,280,2425,101,356
17265,200022050-00010_2,293,2503,88,368
17266,200022050-00010_2,300,2597,63,390
17267,200022050-00010_2,288,3041,104,295
17268,200022050-00010_2,120,663,117,272
17269,200022050-00010_2,128,731,82,318
17270,200022050-00010_2,124,823,112,279
17271,200022050-00010_2,128,1911,127,283
17272,200022050-00010_2,148,2837,96,251
17273,200022050-00010_2,155,2905,77,315
17274,200022050-00010_2,155,2987,98,296
17275,200022050-00010_2,155,3085,98,285
17276,200022050-00011_1,2281,705,99,259
17277,200022050-00011_1,2290,808,87,203
17278,200022050-00011_1,2290,893,96,244
17279,200022050-00011_1,2297,958,89,279
17280,200022050-00011_1,2291,1017,95,335
17281,200022050-00011_1,2291,1133,91,335
17282,200022050-00011_1,2274,1236,108,320
17283,200022050-00011_1,2273,1328,112,372
17284,200022050-00011_1,2273,1460,112,342
17285,200022050-00011_1,2273,1560,112,322
17286,200022050-00011_1,2282,1693,93,277
17287,200022050-00011_1,2282,1789,93,248
17288,200022050-00011_1,2274,2194,103,365
17289,200022050-00011_1,2274,2326,103,348
17290,200022050-00011_1,2270,2450,107,314
17291,200022050-00011_1,2270,2541,101,323
17292,200022050-00011_1,2138,385,104,318
17293,200022050-00011_1,2138,511,104,313
17294,200022050-00011_1,2130,592,127,282
17295,200022050-00011_1,2133,1881,92,231
17296,200022050-00011_1,2133,1944,92,316
17297,200022050-00011_1,2129,2016,117,286
17298,200022050-00011_1,2129,2121,117,318
17299,200022050-00011_1,2118,2505,115,264
17300,200022050-00011_1,2118,2568,115,333
17301,200022050-00011_1,2117,3130,109,256
17302,200022050-00011_1,1991,388,100,240
17303,200022050-00011_1,1991,480,100,244
17304,200022050-00011_1,1979,532,117,265
17305,200022050-00011_1,1997,1294,72,308
17306,200022050-00011_1,1997,1389,65,296
17307,200022050-00011_1,1986,1481,100,293
17308,200022050-00011_1,1986,1853,99,245
17309,200022050-00011_1,1978,2252,101,314
17310,200022050-00011_1,1966,2342,133,288
17311,200022050-00011_1,1849,391,110,277
17312,200022050-00011_1,1849,469,109,334
17313,200022050-00011_1,1841,1361,99,244
17314,200022050-00011_1,1850,1412,75,296
17315,200022050-00011_1,1850,1518,75,313
17316,200022050-00011_1,1836,1604,99,325
17317,200022050-00011_1,1836,1706,99,300
17318,200022050-00011_1,1836,1830,99,263
17319,200022050-00011_1,1840,1929,87,269
17320,200022050-00011_1,1818,2452,104,277
17321,200022050-00011_1,1822,3019,101,264
17322,200022050-00011_1,1822,3114,101,261
17323,200022050-00011_1,1674,2092,124,245
17324,200022050-00011_1,1674,2158,124,312
17325,200022050-00011_1,1673,2264,117,288
17326,200022050-00011_1,1673,2345,117,295
17327,200022050-00011_1,1673,2441,117,313
17328,200022050-00011_1,1692,3069,69,310
17329,200022050-00011_1,1546,383,94,305
17330,200022050-00011_1,1529,491,131,239
17331,200022050-00011_1,1529,573,131,265
17332,200022050-00011_1,1529,687,131,236
17333,200022050-00011_1,1536,765,99,241
17334,200022050-00011_1,1540,835,109,246
17335,200022050-00011_1,1540,922,109,256
17336,200022050-00011_1,1540,993,109,287
17337,200022050-00011_1,1548,1078,93,304
17338,200022050-00011_1,1545,1177,96,281
17339,200022050-00011_1,1545,1278,96,290
17340,200022050-00011_1,1545,1682,89,321
17341,200022050-00011_1,1545,1754,89,374
17342,200022050-00011_1,1540,1874,104,338
17343,200022050-00011_1,1540,2005,104,308
17344,200022050-00011_1,1540,2124,104,285
17345,200022050-00011_1,1553,2202,74,310
17346,200022050-00011_1,1541,2297,103,313
17347,200022050-00011_1,1532,2674,102,325
17348,200022050-00011_1,1532,2779,101,333
17349,200022050-00011_1,1532,2898,101,305
17350,200022050-00011_1,1528,2995,104,285
17351,200022050-00011_1,1528,3115,104,263
17352,200022050-00011_1,1390,379,105,317
17353,200022050-00011_1,1390,503,105,273
17354,200022050-00011_1,1394,869,117,361
17355,200022050-00011_1,1393,938,82,425
17356,200022050-00011_1,1380,1122,116,305
17357,200022050-00011_1,1213,1158,168,496
17358,200022050-00011_1,1213,1298,168,495
